COSMOS WHOLESALE,우주만물,,,41,https://www.instagram.com/p/BuTVPeSFqid/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/53090676_1154132528098151_1403749310663715224_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=GYtFB9SmQWEAX-pg2A8&oh=c38b8d7c3f96fdde7d5ea7ef937773bd&oe=5F0587EB
Sounds Good Store,사운즈 굿 스토어,,,70,https://www.instagram.com/p/Bu74xBNl90B/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/53165365_606231166521672_7031225167007375153_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=oTe1fTh_e9oAX-K_XAq&oh=b83f635eb1f518a9c18142b1672a2e53&oe=5F033F30
라탈랑트,서울,서울특별시 강남구 신사동 630-25,"가구,인테리어>인테리어소품",102,https://www.instagram.com/p/BwrDeyhBGbQ/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/58410899_640281663079825_1174963704629596615_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=lRrHdAaIUXUAX9zuaT9&oh=22856ba5543b5f60fb1ca8bc7318c29a&oe=5F0322B6
언커먼 아이웨어,합정,,,76,https://www.instagram.com/p/B3mb0qnpjhR/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/71021892_2828259417198766_5475648689679291561_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=7OwaYW2Oyp4AX8Q9343&oh=af109646ea4fbbcfa475240384a47e0d&oe=5F0288B7
LEAUMAGIQUE,로매지크,,,61,https://www.instagram.com/p/BvG9SJmlAdU/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/53067955_182696736056672_1440123323929918056_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=AgESePs6mH8AX9hNiKT&oh=f0113cc1a0453a5f1da32a6236bf658d&oe=5F043A2B
수바코,망원동 (1호점),,,113,https://www.instagram.com/p/B1EGgioJdRG/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/66496794_156064082180081_2501084062995763920_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=tanmPakBgkgAX8O6bku&oh=564a4e3ec8cd3d7f4fbbc7e5b2bad420&oe=5F02AEB1
허즈,서울,서울특별시 마포구 연남동 241-90,"가구,인테리어>인테리어소품",93,https://www.instagram.com/p/BwPRS_vBosM/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/54800820_278137769742363_8462355967454909883_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=jEgqV1o4aLgAX_hBIio&oh=c7b40234fba1e5f1f9e77f4c240b49a8&oe=5F05EF64
비 아인 키노,서울,서울특별시 강남구 논현동 101-19,"쇼핑,유통>가구",96,https://www.instagram.com/p/ByqzARppXSi/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/64586395_1157280891138955_5683702977226011818_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=gygDmMsEFH4AX9pecSF&oh=22e4dbc175d5c2409cce0391a2bdeb62&oe=5F028B84
밀리미터 밀리그램,서울,서울특별시 용산구 한남동 683-142,"쇼핑,유통>문구,팬시용품",70,https://www.instagram.com/p/B15zenaJHSn/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/70504976_494283834470777_7535911734531520038_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=nDl_0eOsh5IAX_VospD&oh=39c38af1d7155fb3612f1af6a0e7d05f&oe=5F035831
파도식물,서울,서울특별시 용산구 한남동 683-142,"쇼핑,유통>원예,화훼농원",103,https://www.instagram.com/p/BwnaLDQBmEV/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/57286270_114670046398227_2576349361528457787_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=_k2jV20wFKMAX-m5V2Z&oh=9d70656d039d6ffbf1652038c7037813&oe=5F02D405
에프북언더,망원동,,,59,https://www.instagram.com/p/B9wdA5vJAZ4/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/89812653_1244531282417126_846221681438446418_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=v8L6CERvUcIAX-IPKJ7&oh=b9a447db2ec52b322cf9b312277a9b16&oe=5F02E67E
짐블랑,서울,서울특별시 용산구 한남동 64-4 대유빌딩 1층,"쇼핑,유통>가구,인테리어",76,https://www.instagram.com/p/BxUQz2kj3Ih/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/56842942_137111424111764_7447507988890739097_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=X09KuV7fl8QAX_uN-VG&oh=2e9629b7284d6690648d8193c909c450&oe=5F04B450
갤러리 프리다,서울,서울특별시 용산구 이태원동 258-340,"문화,예술>갤러리,화랑",95,https://www.instagram.com/p/ByxfOdEJko0/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/61700716_179274659741440_1559131064395448336_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Cun9XncEPlcAX_oS948&oh=ed5f14ad08f71e7eb61d9424d660023e&oe=5F04453E
오쿠스,강남,서울특별시 강남구 신사동 642-12,패션>수입의류,62,https://www.instagram.com/p/B6QbgmBJRCW/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/75239222_196415688194147_7604332776317368220_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=IloxnUPZ2iMAX80fsgZ&oh=4a98511cafed61219e379712186d4b66&oe=5F025845
목련상점,서울,서울특별시 서초구 반포동 19-4 센트럴시티 4층 62호,"침구,커튼>침구류,직물",146,https://www.instagram.com/p/BxFWhTSjE3u/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/57472022_335373143790429_8705606498831552556_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=r4QKQz5F7boAX8EW5Xu&oh=cfd8c1dfeba409e89a732142167116b9&oe=5F041DE3
39etc,이촌,서울특별시 용산구 이촌동 203-62,"가구,인테리어>인테리어소품",119,https://www.instagram.com/p/B99ayRSpmrm/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/90091729_211748109917788_769044952630443906_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ft33YfdgcN8AX_OP3MX&oh=5b8e4aee942cce2f76355134aeb6d2a4&oe=5F053125
메종드알로하,서울,서울특별시 마포구 서교동 336-12,"가구,인테리어>인테리어소품",81,https://www.instagram.com/p/Bv6IVoblwJf/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/56319323_2231818177146839_2038258184969659279_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=llHDpB1mI40AX-jWCcd&oh=ef76eeecb6e678e77012a0aa2038073a&oe=5F058B6A
에잇컬러스,서울,서울특별시 강남구 논현동 42-10,"쇼핑,유통>가구,인테리어",68,https://www.instagram.com/p/BxH6zwXj1r_/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/58410802_2238521309568584_8266002545560633221_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=EQ09X7DAExcAX_pogrt&oh=f6e61bc15f799ed5923f2fd444c51fe1&oe=5F0501DE
부부 1206,방배동,,,78,https://www.instagram.com/p/BzNTM6TJX9S/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/65207953_456739151789675_9005239281755961153_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=UQ5sFvdZwocAX9seE0l&oh=997cbc2afa94fdc8cc3b158fb53ec6ec&oe=5F032517
HERITAGEFLOSS,헤리티지플로스,,,57,https://www.instagram.com/p/BvVcTn8lwPA/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/53311958_569117770254289_760602477307103055_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=-GnGkyN33yQAX_4Jq9u&oh=c76a41b4c64790388132c3e8900e02f7&oe=5F027401
《굿즈모아마트 - GOOD BUY》,서울,,,83,https://www.instagram.com/p/B4pDqBgJuBJ/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/71583689_156850678860795_4769626303030527557_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=w6Nok_jqC2QAX_AeEjJ&oh=78d8e4bcbaa417abedeafd9781ec8dbd&oe=5F04BB78
런던 그로서리 마켓,서울,서울특별시 종로구 필운동 35,패션>수입의류,94,https://www.instagram.com/p/BxqXKu4pPBe/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/59493631_182542546015413_6329023627980664731_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=se4vS-DnIp8AX_Scn_7&oh=12d65357f013bd53f5a934ffb09b7765&oe=5F029AED
CollagE,콜라주,,,70,https://www.instagram.com/p/Bu2HEbZF2zb/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/54511708_123073198808632_1870752820483785406_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=czxt5Im3oHMAX_aiz5J&oh=c8aa7550b2c18aa1dc6588b52164ad80&oe=5F03634C
왓코커피,서울,서울특별시 마포구 신수동 81-15,"카페,디저트>카페",176,https://www.instagram.com/p/ByBjdYGpKo7/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/61210354_2409940335949506_6616785540371092902_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=kT-tEM-GaH4AX-Ay-iU&oh=05471af025add4c7cb06202687927c88&oe=5F03DA0F
유니페어,서울,서울특별시 강남구 신사동 646-18 1층,"쇼핑,유통>신발",60,https://www.instagram.com/p/Bv_0fgQlCH5/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/54277371_2258515491134166_1569527252424230883_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=VbBX6sUxS1EAX9yaYUH&oh=b1f1ec364a7081027aeea7f3909a7143&oe=5F037CE2
USED FUTURE,유즈드 퓨처,,,61,https://www.instagram.com/p/BuVyLnRlRif/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/51383606_1170179296481609_216959589610556855_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jRJ-x4ZFT_wAX9-C6PG&oh=05963bf9b56203caa759b084a0a6dfb0&oe=5F05F0A2
가버먼트,홍대,,,81,https://www.instagram.com/p/BzbrQn5JUwN/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/64777999_452645248914966_2288185191252215595_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=U0TfbtmCsSMAX8z61uo&oh=a9af98f4720a1bec8b93a3c453a0d1bf&oe=5F038ED5
꽁티드툴레아,도산공원,,,146,https://www.instagram.com/p/B6LK-uGJ3gl/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/75483279_285606529067982_4187193565857189187_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=2B0-rUeB88YAX9XNRlC&oh=ba4768406662e859febcf3ad8d47f944&oe=5F059ADA
므스크 샵,서울,서울특별시 종로구 창성동 109-3 Haus of MSK B1,패션>남성의류,85,https://www.instagram.com/p/ByFMEqdJN9m/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/60775998_140818420334890_6395777439079354033_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=R2nglDGCJ-QAX-iuuzd&oh=8482e4aa578b25a8eca6f045b2368d28&oe=5F059F1C
CYTOKININ,시토키닌,,,46,https://www.instagram.com/p/BvUJoFvlq43/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/54446617_343637036496877_8845138310714214689_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DEEkEPB10YAAX9IhZ7x&oh=fefd1dca42839c7dcede72f2f0f1ba2d&oe=5F03C6DE
아르코,성수,,,176,https://www.instagram.com/p/B9zCFWjpma7/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/90204396_545379306105178_7989948133852672940_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=y1ndgn1dwA0AX88-Qri&oh=27102f00d7a3f4796821e3013a3c7e85&oe=5F0302B9
페얼스,서울,서울특별시 종로구 원서동 101-2,"쇼핑,유통>패션",119,https://www.instagram.com/p/BwhSvkFB4gr/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/58409498_574850539677416_4060147059910684988_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=an-1rYMjhjcAX_ZptHB&oh=d9103e2eb044df710150c7540a3609a5&oe=5F020C07
라이너 노트,연남동,,,133,https://www.instagram.com/p/B0VZfIIpgw-/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/65694322_131099024799049_4335114817263957715_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=BHFFTG-HT6cAX8x0skO&oh=f2ec03d9dbbac2f70fbe79d7dc8b1f89&oe=5F05A057
위키드와이프,강남,서울특별시 강남구 신사동 551-32,음식점>한식,74,https://www.instagram.com/p/B_XQRzeJSv9/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/94122172_243145690375993_7755467030109820530_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=5NKOAMTZvXwAX-gfB0i&oh=fe09de7b4f2c9b8e0ad2ea7a886cef5d&oe=5F05F13D
망우삼림,서울,서울특별시 중구 을지로3가 346-3,"생활,편의>사진,스튜디오",145,https://www.instagram.com/p/B0DWoa1pY23/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/66176466_2204730329819165_1148517874042636860_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jL5jufgRVOkAX8XQZGo&oh=c345b4fb0c68d709bcc07ece6e3c9cfa&oe=5F03E484
게릴라 라디오,홍대,,,94,https://www.instagram.com/p/B4ygmZFp74d/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/75602204_2479113125470859_1951154594277477656_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=H7qMCyR9QL4AX-tkC4P&oh=4ea3ef9346a490a82bc1c97aa3efe676&oe=5F03A6F2
을지로 슷,서울,서울특별시 중구 을지로2가 149-10,"쇼핑,유통>패션",99,https://www.instagram.com/p/B7tLkoAJ85-/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/81138589_2557285077881040_5833089895837566120_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=o20tbMkn0i8AX9PoI8_&oh=cae8f70ac606b159736e94c50263931a&oe=5F037B3A
아모레,성수,서울특별시 성동구 성수동2가 277-52,"쇼핑,유통>화장품,향수",131,https://www.instagram.com/p/B4SR1oDJWu6/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/71529107_2332334160223328_4538562807601812593_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Ul_smmZdClsAX8CWxZO&oh=3a2330545b30de7f229ec1d91efea721&oe=5F040361
디비 프린트 스튜디오,서울,,,102,https://www.instagram.com/p/BzuwY1mJPFn/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/65463083_149535359528469_6043809869562463412_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=b2OIQ1Zo6qUAX_KAW48&oh=078b8ee166fd981c474d8f0188bbb2cf&oe=5F027D2C
0fr Seoul,성수,,,93,https://www.instagram.com/p/B37GOSWJuba/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/74607465_179147953214839_2875018546530426961_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=GpvWvdhtT1oAX_CR2vf&oh=4fc9b2c41b86cc5dca82ef6eea9d39a8&oe=5F0303A3
징기레이블,서울,,,80,https://www.instagram.com/p/ByfdwLXJSY0/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/61788345_337399523622892_7223271355970611578_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=c17vSxNFX_UAX98gShV&oh=f9d3ab15fdd0ea0f424821378ad8778b&oe=5F044D85
리틀템포디자인샵,서촌,,,102,https://www.instagram.com/p/B7D7vkKJxbM/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/82437396_2528240277451517_2337651233228152525_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=D_qyJ-64TAwAX8ESZl0&oh=d21b9232bcfa178c9dfc1b341428b3d3&oe=5F03DA8F
포롱포롱 잡화점,서울,서울특별시 마포구 망원동 399-3 세림빌딩 2층201호,"쇼핑,유통>주방용품",106,https://www.instagram.com/p/BwB2uxtlKmM/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/56300311_129498621488022_7406081709669834142_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=UNmJ8Ar8Xc0AX8CJoTu&oh=abb61432b172cfa51fa4ebaff888a7e2&oe=5F050C0A
벨보이 스토어,강남,,,41,https://www.instagram.com/p/B-hYOKdpRo8/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/91782319_2862724733816647_3784784385970011958_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=7EmcvWncO28AX9wAPjx&oh=451443cfb87b320a35263fe9ac92434e&oe=5F05F4FE
Mwm 을지로 ,서울,서울특별시 중구 저동2가 69-1,"카페,디저트>카페",98,https://www.instagram.com/p/B3KDgSjJzGY/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/69680985_150930916150160_72673138269991654_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Rz9rNoFYsT8AX9iAP56&oh=61c15565df5693b4b692d7edc42f87a3&oe=5F03E7E3
비플러스엠,서울,서울특별시 마포구 아현동 424-23,"쇼핑,유통>원목가구",103,https://www.instagram.com/p/BwZB-kJByR6/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/56218137_847353512282314_4544524772541678676_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=c-K4g9PbXC0AX8A0MZa&oh=5fd54965a1e276891e1febb721e1c5aa&oe=5F046787
아데쿠베,서울,서울특별시 강남구 신사동 631-35,패션>수입의류,86,https://www.instagram.com/p/BxXXcosjdWU/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/60144832_383098912303493_3653668517963429117_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=7BXYKKtdI8AAX-LSeLm&oh=c66ed340a0224db3c647f6eca02bbe8f&oe=5F04A2CF
제로 퍼 제로,서울,서울특별시 마포구 염리동 147-27,한식>돼지고기구이,111,https://www.instagram.com/p/BxmR8f1pPBc/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/59693482_210878196544655_5714524989128962803_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=5cbueTR84DkAX-Xd01h&oh=df72ad5350ba4e80b31205016cad97ec&oe=5F039528
포스트 포에틱스,서울,"서울특별시 용산구 한남동 683-142 , 1층",서점>독립서점,103,https://www.instagram.com/p/Bvd157gl17G/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/54247978_329771031222021_2196074177431773873_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=5suA_G0hjTMAX9ZA_3G&oh=1f49626b618850c552daaa5be6a3550d&oe=5F04B879
스이렌 서울,을지로,서울특별시 중구 을지로3가 302-15 3층,"쇼핑,유통>패션",102,https://www.instagram.com/p/B1kJKWhpcFg/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/69130313_119278412759242_6726207831284457638_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=M1zotnc6-RoAX_2-psV&oh=475142f415b7c294b47e72197d92512e&oe=5F03A568
VINTAGE BONNIE,빈티지 보니,,,132,https://www.instagram.com/p/Buuq0zal-RT/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/53435568_248339499454749_8409480574278894761_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=xYcPbdunQwkAX-5HVKD&oh=06f120aeeff0d26aec533cf70e0f2906&oe=5F05C582
샌프란시스코 마켓,서울,서울특별시 중구 소공동 1 롯데백화점 본점 6층,패션>수입의류,113,https://www.instagram.com/p/B0Nro1-pz8a/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/67712820_2088600607930165_5983799887126432985_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=usN0c5X6dXYAX9GMb4Z&oh=1a27ae1bcda71ffef47e0ed2c0084ca6&oe=5F020B7F
